year;month;day;hour;NO2;NO;NOx;O3;
2005;10;12;12;17.0000;3.00000;21.6000;83.0000;
2005;10;12;13;15.0000;2.00000;18.0667;90.0000;
2005;10;12;14;13.0000;2.00000;16.0667;100.000;
2005;10;12;15;16.0000;1.00000;17.5333;-999;
2005;10;12;16;-999;-999;-999;86.0000;
2005;10;12;17;37.0000;3.00000;41.6000;60.0000;
2005;10;12;18;71.0000;9.00000;84.8000;24.0000;
2005;10;12;19;78.0000;18.0000;105.600;14.0000;
2005;10;12;20;64.0000;8.00000;76.2667;20.0000;
2005;10;12;21;40.0000;4.00000;46.1333;44.0000;
2005;10;12;22;26.0000;2.00000;29.0667;55.0000;
2005;10;12;23;28.0000;2.00000;31.0667;49.0000;
2005;10;12;24;26.0000;1.00000;27.5333;43.0000;
2005;10;13;1;21.0000;1.00000;22.5333;44.0000;
2005;10;13;2;18.0000;2.00000;21.0667;43.0000;
2005;10;13;3;17.0000;2.00000;20.0667;39.0000;
2005;10;13;4;20.0000;3.00000;24.6000;33.0000;
2005;10;13;5;16.0000;2.00000;19.0667;40.0000;
2005;10;13;6;20.0000;2.00000;23.0667;35.0000;
2005;10;13;7;26.0000;5.00000;33.6667;31.0000;
2005;10;13;8;31.0000;8.00000;43.2667;25.0000;
2005;10;13;9;26.0000;8.00000;38.2667;31.0000;
2005;10;13;10;25.0000;7.00000;35.7333;37.0000;
2005;10;13;11;30.0000;6.00000;39.2000;46.0000;
2005;10;13;12;35.0000;8.00000;47.2667;54.0000;
2005;10;13;13;31.0000;4.00000;37.1333;68.0000;
2005;10;13;14;35.0000;5.00000;42.6667;75.0000;
2005;10;13;15;31.0000;3.00000;35.6000;86.0000;
2005;10;13;16;42.0000;3.00000;46.6000;72.0000;
2005;10;13;17;48.0000;4.00000;54.1333;55.0000;
2005;10;13;18;76.0000;11.0000;92.8667;24.0000;
2005;10;13;19;91.0000;29.0000;135.467;9.00000;
2005;10;13;20;72.0000;14.0000;93.4667;15.0000;
2005;10;13;21;51.0000;4.00000;57.1333;32.0000;
2005;10;13;22;38.0000;2.00000;41.0667;37.0000;
2005;10;13;23;34.0000;2.00000;37.0667;32.0000;
2005;10;13;24;23.0000;2.00000;26.0667;38.0000;
2005;10;14;1;19.0000;1.00000;20.5333;39.0000;
2005;10;14;2;15.0000;1.00000;16.5333;40.0000;
2005;10;14;3;13.0000;1.00000;14.5333;39.0000;
2005;10;14;4;13.0000;1.00000;14.5333;38.0000;
2005;10;14;5;14.0000;1.00000;15.5333;34.0000;
2005;10;14;6;21.0000;2.00000;24.0667;27.0000;
2005;10;14;7;32.0000;9.00000;45.8000;15.0000;
2005;10;14;8;29.0000;11.0000;45.8667;17.0000;
2005;10;14;9;23.0000;9.00000;36.8000;24.0000;
2005;10;14;10;23.0000;10.0000;38.3333;25.0000;
2005;10;14;11;39.0000;14.0000;60.4667;30.0000;
2005;10;14;12;37.0000;7.00000;47.7333;47.0000;
2005;10;14;13;36.0000;6.00000;45.2000;51.0000;
2005;10;14;14;38.0000;5.00000;45.6667;61.0000;
2005;10;14;15;40.0000;4.00000;46.1333;69.0000;
2005;10;14;16;44.0000;4.00000;50.1333;68.0000;
2005;10;14;17;66.0000;10.0000;81.3333;36.0000;
2005;10;14;18;86.0000;44.0000;153.467;9.00000;
2005;10;14;19;78.0000;27.0000;119.400;18.0000;
2005;10;14;20;51.0000;4.00000;57.1333;36.0000;
2005;10;14;21;37.0000;3.00000;41.6000;43.0000;
2005;10;14;22;51.0000;10.0000;66.3333;24.0000;
2005;10;14;23;45.0000;12.0000;63.4000;29.0000;
2005;10;14;24;-999;-999;-999;45.0000;
2005;10;15;1;21.0000;2.00000;24.0667;40.0000;
2005;10;15;2;19.0000;1.00000;20.5333;-999;
2005;10;15;3;17.0000;1.00000;18.5333;37.0000;
2005;10;15;4;16.0000;1.00000;17.5333;36.0000;
2005;10;15;5;15.0000;1.00000;16.5333;36.0000;
2005;10;15;6;16.0000;2.00000;19.0667;33.0000;
2005;10;15;7;20.0000;4.00000;26.1333;29.0000;
2005;10;15;8;20.0000;5.00000;27.6667;29.0000;
2005;10;15;9;19.0000;5.00000;26.6667;30.0000;
2005;10;15;10;21.0000;7.00000;31.7333;30.0000;
2005;10;15;11;26.0000;7.00000;36.7333;40.0000;
2005;10;15;12;31.0000;5.00000;38.6667;59.0000;
2005;10;15;13;27.0000;3.00000;31.6000;76.0000;
2005;10;15;14;28.0000;3.00000;32.6000;97.0000;
2005;10;15;15;27.0000;1.00000;28.5333;101.000;
2005;10;15;16;29.0000;1.00000;30.5333;101.000;
2005;10;15;17;39.0000;2.00000;42.0667;88.0000;
2005;10;15;18;78.0000;13.0000;97.9333;23.0000;
2005;10;15;19;94.0000;37.0000;150.733;8.00000;
2005;10;15;20;66.0000;8.00000;78.2667;40.0000;
2005;10;15;21;39.0000;2.00000;42.0667;59.0000;
2005;10;15;22;29.0000;2.00000;32.0667;60.0000;
2005;10;15;23;23.0000;1.00000;24.5333;58.0000;
2005;10;15;24;21.0000;2.00000;24.0667;52.0000;
2005;10;16;1;18.0000;1.00000;19.5333;47.0000;
2005;10;16;2;16.0000;2.00000;19.0667;43.0000;
2005;10;16;3;15.0000;1.00000;16.5333;41.0000;
2005;10;16;4;14.0000;1.00000;15.5333;41.0000;
2005;10;16;5;13.0000;1.00000;14.5333;38.0000;
2005;10;16;6;13.0000;2.00000;16.0667;37.0000;
2005;10;16;7;14.0000;2.00000;17.0667;36.0000;
2005;10;16;8;15.0000;2.00000;18.0667;34.0000;
2005;10;16;9;21.0000;4.00000;27.1333;35.0000;
2005;10;16;10;22.0000;4.00000;28.1333;42.0000;
2005;10;16;11;20.0000;3.00000;24.6000;60.0000;
2005;10;16;12;21.0000;2.00000;24.0667;73.0000;
2005;10;16;13;28.0000;3.00000;32.6000;65.0000;
2005;10;16;14;28.0000;3.00000;32.6000;78.0000;
2005;10;16;15;27.0000;2.00000;30.0667;91.0000;
2005;10;16;16;32.0000;2.00000;35.0667;91.0000;
2005;10;16;17;38.0000;2.00000;41.0667;82.0000;
2005;10;16;18;67.0000;12.0000;85.4000;24.0000;
2005;10;16;19;83.0000;29.0000;127.467;13.0000;
2005;10;16;20;51.0000;5.00000;58.6667;38.0000;
2005;10;16;21;38.0000;3.00000;42.6000;43.0000;
2005;10;16;22;31.0000;2.00000;34.0667;45.0000;
2005;10;16;23;22.0000;1.00000;23.5333;52.0000;
2005;10;16;24;-999;-999;-999;51.0000;
2005;10;17;1;25.0000;1.00000;26.5333;57.0000;
2005;10;17;2;15.0000;1.00000;16.5333;71.0000;
2005;10;17;3;14.0000;1.00000;15.5333;63.0000;
2005;10;17;4;15.0000;1.00000;16.5333;40.0000;
2005;10;17;5;23.0000;1.00000;24.5333;50.0000;
2005;10;17;6;34.0000;2.00000;37.0667;39.0000;
2005;10;17;7;38.0000;5.00000;45.6667;33.0000;
2005;10;17;8;50.0000;10.0000;65.3333;20.0000;
2005;10;17;9;47.0000;8.00000;59.2667;23.0000;
2005;10;17;10;41.0000;7.00000;51.7333;24.0000;
2005;10;17;11;43.0000;9.00000;56.8000;21.0000;
2005;10;17;12;30.0000;6.00000;39.2000;37.0000;
2005;10;17;13;28.0000;5.00000;35.6667;39.0000;
2005;10;17;14;30.0000;5.00000;37.6667;38.0000;
2005;10;17;15;32.0000;5.00000;39.6667;39.0000;
2005;10;17;16;37.0000;8.00000;49.2667;37.0000;
2005;10;17;17;45.0000;8.00000;57.2667;27.0000;
2005;10;17;18;57.0000;36.0000;112.200;8.00000;
2005;10;17;19;61.0000;75.0000;176.000;7.00000;
2005;10;17;20;58.0000;49.0000;133.133;8.00000;
2005;10;17;21;49.0000;11.0000;65.8667;13.0000;
2005;10;17;22;36.0000;3.00000;40.6000;23.0000;
2005;10;17;23;23.0000;2.00000;26.0667;33.0000;
2005;10;17;24;20.0000;1.00000;21.5333;34.0000;
2005;10;18;1;27.0000;1.00000;28.5333;31.0000;
2005;10;18;2;22.0000;1.00000;23.5333;-999;
2005;10;18;3;16.0000;1.00000;17.5333;46.0000;
2005;10;18;4;27.0000;1.00000;28.5333;32.0000;
2005;10;18;5;25.0000;1.00000;26.5333;36.0000;
2005;10;18;6;29.0000;2.00000;32.0667;31.0000;
2005;10;18;7;49.0000;13.0000;68.9333;13.0000;
2005;10;18;8;54.0000;26.0000;93.8667;12.0000;
2005;10;18;9;25.0000;6.00000;34.2000;41.0000;
2005;10;18;10;19.0000;4.00000;25.1333;44.0000;
2005;10;18;11;19.0000;4.00000;25.1333;50.0000;
2005;10;18;12;16.0000;4.00000;22.1333;57.0000;
2005;10;18;13;19.0000;5.00000;26.6667;55.0000;
2005;10;18;14;24.0000;6.00000;33.2000;51.0000;
2005;10;18;15;21.0000;4.00000;27.1333;55.0000;
2005;10;18;16;24.0000;3.00000;28.6000;54.0000;
2005;10;18;17;33.0000;4.00000;39.1333;44.0000;
2005;10;18;18;57.0000;15.0000;80.0000;15.0000;
2005;10;18;19;61.0000;33.0000;111.600;7.00000;
2005;10;18;20;52.0000;17.0000;78.0667;12.0000;
2005;10;18;21;35.0000;4.00000;41.1333;24.0000;
2005;10;18;22;24.0000;3.00000;28.6000;32.0000;
2005;10;18;23;20.0000;2.00000;23.0667;32.0000;
2005;10;18;24;-999;-999;-999;28.0000;
2005;10;19;1;15.0000;1.00000;16.5333;31.0000;
2005;10;19;2;11.0000;1.00000;12.5333;34.0000;
2005;10;19;3;10.0000;1.00000;11.5333;33.0000;
2005;10;19;4;10.0000;1.00000;11.5333;34.0000;
2005;10;19;5;14.0000;2.00000;17.0667;29.0000;
2005;10;19;6;18.0000;2.00000;21.0667;23.0000;
2005;10;19;7;26.0000;12.0000;44.4000;15.0000;
2005;10;19;8;38.0000;27.0000;79.4000;9.00000;
2005;10;19;9;30.0000;15.0000;53.0000;15.0000;
2005;10;19;10;29.0000;23.0000;64.2667;14.0000;
2005;10;19;11;48.0000;55.0000;132.333;10.0000;
2005;10;19;12;-999;-999;-999;20.0000;
2005;10;19;13;-999;-999;-999;24.0000;
2005;10;19;14;49.0000;12.0000;67.4000;23.0000;
2005;10;19;15;51.0000;13.0000;70.9333;20.0000;
2005;10;19;16;60.0000;15.0000;83.0000;16.0000;
2005;10;19;17;64.0000;20.0000;94.6667;11.0000;
2005;10;19;18;74.0000;33.0000;124.600;7.00000;
2005;10;19;19;72.0000;48.0000;145.600;8.00000;
2005;10;19;20;74.0000;52.0000;153.733;7.00000;
2005;10;19;21;70.0000;58.0000;158.933;8.00000;
2005;10;19;22;68.0000;51.0000;146.200;7.00000;
2005;10;19;23;66.0000;40.0000;127.333;7.00000;
2005;10;19;24;52.0000;23.0000;87.2667;5.00000;
2005;10;20;1;55.0000;31.0000;102.533;6.00000;
2005;10;20;2;48.0000;17.0000;74.0667;5.00000;
2005;10;20;3;45.0000;20.0000;75.6667;5.00000;
2005;10;20;4;47.0000;21.0000;79.2000;5.00000;
2005;10;20;5;47.0000;28.0000;89.9333;5.00000;
2005;10;20;6;46.0000;32.0000;95.0667;5.00000;
2005;10;20;7;49.0000;36.0000;104.200;4.00000;
2005;10;20;8;55.0000;60.0000;147.000;6.00000;
2005;10;20;9;58.0000;38.0000;116.267;7.00000;
2005;10;20;10;50.0000;27.0000;91.4000;9.00000;
2005;10;20;11;44.0000;18.0000;71.6000;12.0000;
2005;10;20;12;43.0000;17.0000;69.0667;17.0000;
2005;10;20;13;49.0000;20.0000;79.6667;13.0000;
2005;10;20;14;44.0000;17.0000;70.0667;15.0000;
2005;10;20;15;43.0000;12.0000;61.4000;17.0000;
2005;10;20;16;49.0000;13.0000;68.9333;13.0000;
2005;10;20;17;51.0000;17.0000;77.0667;8.00000;
2005;10;20;18;57.0000;43.0000;122.933;7.00000;
2005;10;20;19;63.0000;77.0000;181.067;6.00000;
2005;10;20;20;55.0000;40.0000;116.333;6.00000;
2005;10;20;21;42.0000;11.0000;58.8667;11.0000;
2005;10;20;22;34.0000;8.00000;46.2667;14.0000;
2005;10;20;23;35.0000;8.00000;47.2667;12.0000;
2005;10;20;24;38.0000;12.0000;56.4000;9.00000;
2005;10;21;1;23.0000;5.00000;30.6667;14.0000;
2005;10;21;2;24.0000;8.00000;36.2667;-999;
2005;10;21;3;31.0000;16.0000;55.5333;9.00000;
2005;10;21;4;29.0000;15.0000;52.0000;9.00000;
2005;10;21;5;31.0000;14.0000;52.4667;9.00000;
2005;10;21;6;35.0000;19.0000;64.1333;7.00000;
2005;10;21;7;40.0000;35.0000;93.6667;5.00000;
2005;10;21;8;48.0000;61.0000;141.533;6.00000;
2005;10;21;9;53.0000;50.0000;129.667;6.00000;
2005;10;21;10;51.0000;35.0000;104.667;10.0000;
2005;10;21;11;51.0000;16.0000;75.5333;19.0000;
2005;10;21;12;47.0000;12.0000;65.4000;30.0000;
2005;10;21;13;41.0000;11.0000;57.8667;35.0000;
2005;10;21;14;44.0000;14.0000;65.4667;33.0000;
2005;10;21;15;55.0000;19.0000;84.1333;25.0000;
2005;10;21;16;57.0000;18.0000;84.6000;25.0000;
2005;10;21;17;70.0000;27.0000;111.400;14.0000;
2005;10;21;18;71.0000;32.0000;120.067;6.00000;
2005;10;21;19;70.0000;24.0000;106.800;8.00000;
2005;10;21;20;65.0000;22.0000;98.7333;10.0000;
2005;10;21;21;68.0000;43.0000;133.933;6.00000;
2005;10;21;22;71.0000;39.0000;130.800;6.00000;
2005;10;21;23;67.0000;41.0000;129.867;5.00000;
2005;10;21;24;-999;-999;-999;6.00000;
2005;10;22;1;40.0000;26.0000;79.8667;8.00000;
2005;10;22;2;24.0000;6.00000;33.2000;15.0000;
2005;10;22;3;19.0000;4.00000;25.1333;19.0000;
2005;10;22;4;25.0000;8.00000;37.2667;14.0000;
2005;10;22;5;23.0000;10.0000;38.3333;14.0000;
2005;10;22;6;33.0000;22.0000;66.7333;8.00000;
2005;10;22;7;26.0000;12.0000;44.4000;12.0000;
2005;10;22;8;33.0000;27.0000;74.4000;8.00000;
2005;10;22;9;32.0000;22.0000;65.7333;11.0000;
2005;10;22;10;36.0000;24.0000;72.8000;11.0000;
2005;10;22;11;33.0000;25.0000;71.3333;16.0000;
2005;10;22;12;39.0000;21.0000;71.2000;20.0000;
2005;10;22;13;50.0000;22.0000;83.7333;17.0000;
2005;10;22;14;61.0000;24.0000;97.8000;13.0000;
2005;10;22;15;57.0000;20.0000;87.6667;15.0000;
2005;10;22;16;57.0000;18.0000;84.6000;15.0000;
2005;10;22;17;64.0000;28.0000;106.933;8.00000;
2005;10;22;18;67.0000;42.0000;131.400;7.00000;
2005;10;22;19;66.0000;74.0000;179.467;6.00000;
2005;10;22;20;65.0000;125.000;256.667;6.00000;
2005;10;22;21;64.0000;132.000;266.400;8.00000;
2005;10;22;22;66.0000;76.0000;182.533;7.00000;
2005;10;22;23;59.0000;25.0000;97.3333;6.00000;
2005;10;22;24;59.0000;22.0000;92.7333;6.00000;
2005;10;23;1;56.0000;19.0000;85.1333;6.00000;
2005;10;23;2;50.0000;20.0000;80.6667;5.00000;
2005;10;23;3;54.0000;28.0000;96.9333;5.00000;
2005;10;23;4;52.0000;28.0000;94.9333;5.00000;
2005;10;23;5;49.0000;30.0000;95.0000;5.00000;
2005;10;23;6;39.0000;15.0000;62.0000;5.00000;
2005;10;23;7;43.0000;27.0000;84.4000;4.00000;
2005;10;23;8;41.0000;38.0000;99.2667;5.00000;
2005;10;23;9;29.0000;18.0000;56.6000;6.00000;
2005;10;23;10;40.0000;31.0000;87.5333;5.00000;
2005;10;23;11;47.0000;21.0000;79.2000;10.0000;
2005;10;23;12;44.0000;19.0000;73.1333;14.0000;
2005;10;23;13;39.0000;11.0000;55.8667;28.0000;
2005;10;23;14;38.0000;8.00000;50.2667;33.0000;
2005;10;23;15;44.0000;12.0000;62.4000;28.0000;
2005;10;23;16;46.0000;12.0000;64.4000;24.0000;
2005;10;23;17;55.0000;15.0000;78.0000;18.0000;
2005;10;23;18;66.0000;24.0000;102.800;8.00000;
2005;10;23;19;66.0000;34.0000;118.133;7.00000;
2005;10;23;20;65.0000;51.0000;143.200;6.00000;
2005;10;23;21;62.0000;33.0000;112.600;7.00000;
2005;10;23;22;58.0000;23.0000;93.2667;5.00000;
2005;10;23;23;55.0000;19.0000;84.1333;4.00000;
2005;10;23;24;-999;-999;-999;5.00000;
2005;10;24;1;47.0000;11.0000;63.8667;4.00000;
2005;10;24;2;49.0000;14.0000;70.4667;-999;
2005;10;24;3;47.0000;22.0000;80.7333;5.00000;
2005;10;24;4;34.0000;12.0000;52.4000;5.00000;
2005;10;24;5;26.0000;7.00000;36.7333;9.00000;
2005;10;24;6;31.0000;13.0000;50.9333;7.00000;
2005;10;24;7;33.0000;19.0000;62.1333;6.00000;
2005;10;24;8;35.0000;32.0000;84.0667;6.00000;
2005;10;24;9;36.0000;36.0000;91.2000;6.00000;
2005;10;24;10;44.0000;39.0000;103.800;9.00000;
2005;10;24;11;55.0000;38.0000;113.267;12.0000;
2005;10;24;12;56.0000;26.0000;95.8667;18.0000;
2005;10;24;13;47.0000;15.0000;70.0000;29.0000;
2005;10;24;14;51.0000;13.0000;70.9333;35.0000;
2005;10;24;15;47.0000;8.00000;59.2667;47.0000;
2005;10;24;16;49.0000;7.00000;59.7333;51.0000;
2005;10;24;17;64.0000;13.0000;83.9333;27.0000;
2005;10;24;18;80.0000;29.0000;124.467;8.00000;
2005;10;24;19;80.0000;95.0000;225.667;7.00000;
2005;10;24;20;69.0000;49.0000;144.133;5.00000;
2005;10;24;21;63.0000;35.0000;116.667;5.00000;
2005;10;24;22;49.0000;10.0000;64.3333;10.0000;
2005;10;24;23;32.0000;4.00000;38.1333;19.0000;
2005;10;24;24;24.0000;3.00000;28.6000;25.0000;
2005;10;25;1;29.0000;7.00000;39.7333;19.0000;
2005;10;25;2;38.0000;11.0000;54.8667;13.0000;
2005;10;25;3;17.0000;3.00000;21.6000;29.0000;
2005;10;25;4;15.0000;2.00000;18.0667;26.0000;
2005;10;25;5;38.0000;9.00000;51.8000;14.0000;
2005;10;25;6;47.0000;20.0000;77.6667;5.00000;
2005;10;25;7;48.0000;29.0000;92.4667;5.00000;
2005;10;25;8;50.0000;47.0000;122.067;6.00000;
2005;10;25;9;56.0000;74.0000;169.467;7.00000;
2005;10;25;10;54.0000;46.0000;124.533;9.00000;
2005;10;25;11;41.0000;18.0000;68.6000;20.0000;
2005;10;25;12;54.0000;22.0000;87.7333;21.0000;
2005;10;25;13;57.0000;22.0000;90.7333;23.0000;
2005;10;25;14;52.0000;16.0000;76.5333;27.0000;
2005;10;25;15;50.0000;10.0000;65.3333;28.0000;
2005;10;25;16;54.0000;9.00000;67.8000;27.0000;
2005;10;25;17;59.0000;12.0000;77.4000;20.0000;
2005;10;25;18;74.0000;20.0000;104.667;9.00000;
2005;10;25;19;81.0000;41.0000;143.867;6.00000;
2005;10;25;20;78.0000;51.0000;156.200;6.00000;
2005;10;25;21;70.0000;62.0000;165.067;7.00000;
2005;10;25;22;68.0000;68.0000;172.267;6.00000;
2005;10;25;23;67.0000;54.0000;149.800;6.00000;
2005;10;25;24;-999;-999;-999;5.00000;
2005;10;26;1;33.0000;7.00000;43.7333;9.00000;
2005;10;26;2;27.0000;3.00000;31.6000;12.0000;
2005;10;26;3;25.0000;3.00000;29.6000;12.0000;
2005;10;26;4;26.0000;5.00000;33.6667;10.0000;
2005;10;26;5;30.0000;6.00000;39.2000;9.00000;
2005;10;26;6;39.0000;21.0000;71.2000;5.00000;
2005;10;26;7;39.0000;54.0000;121.800;5.00000;
2005;10;26;8;46.0000;89.0000;182.467;6.00000;
2005;10;26;9;47.0000;98.0000;197.267;7.00000;
2005;10;26;10;47.0000;53.0000;128.267;7.00000;
2005;10;26;11;44.0000;38.0000;102.267;10.0000;
2005;10;26;12;48.0000;30.0000;94.0000;13.0000;
2005;10;26;13;56.0000;26.0000;95.8667;20.0000;
2005;10;26;14;50.0000;9.00000;63.8000;40.0000;
2005;10;26;15;46.0000;5.00000;53.6667;55.0000;
2005;10;26;16;51.0000;4.00000;57.1333;50.0000;
2005;10;26;17;75.0000;11.0000;91.8667;26.0000;
2005;10;26;18;86.0000;44.0000;153.467;7.00000;
2005;10;26;19;95.0000;183.000;375.600;8.00000;
2005;10;26;20;92.0000;172.000;355.733;8.00000;
2005;10;26;21;75.0000;58.0000;163.933;6.00000;
2005;10;26;22;68.0000;31.0000;115.533;5.00000;
2005;10;26;23;63.0000;20.0000;93.6667;6.00000;
2005;10;26;24;42.0000;6.00000;51.2000;15.0000;
2005;10;27;1;31.0000;3.00000;35.6000;19.0000;
2005;10;27;2;26.0000;2.00000;29.0667;-999;
2005;10;27;3;25.0000;3.00000;29.6000;21.0000;
2005;10;27;4;23.0000;2.00000;26.0667;19.0000;
2005;10;27;5;26.0000;4.00000;32.1333;13.0000;
2005;10;27;6;31.0000;7.00000;41.7333;8.00000;
2005;10;27;7;36.0000;19.0000;65.1333;5.00000;
2005;10;27;8;40.0000;31.0000;87.5333;6.00000;
2005;10;27;9;35.0000;21.0000;67.2000;9.00000;
2005;10;27;10;48.0000;32.0000;97.0667;9.00000;
2005;10;27;11;51.0000;31.0000;98.5333;11.0000;
2005;10;27;12;49.0000;21.0000;81.2000;17.0000;
2005;10;27;13;44.0000;14.0000;65.4667;26.0000;
2005;10;27;14;55.0000;11.0000;71.8667;32.0000;
2005;10;27;15;63.0000;16.0000;87.5333;24.0000;
2005;10;27;16;65.0000;11.0000;81.8667;22.0000;
2005;10;27;17;77.0000;17.0000;103.067;13.0000;
2005;10;27;18;85.0000;34.0000;137.133;6.00000;
2005;10;27;19;87.0000;55.0000;171.333;6.00000;
2005;10;27;20;88.0000;68.0000;192.267;7.00000;
2005;10;27;21;76.0000;53.0000;157.267;7.00000;
2005;10;27;22;57.0000;17.0000;83.0667;7.00000;
2005;10;27;23;41.0000;5.00000;48.6667;11.0000;
2005;10;27;24;-999;-999;-999;11.0000;
2005;10;28;1;35.0000;4.00000;41.1333;12.0000;
2005;10;28;2;35.0000;3.00000;39.6000;11.0000;
2005;10;28;3;34.0000;3.00000;38.6000;12.0000;
2005;10;28;4;34.0000;4.00000;40.1333;13.0000;
2005;10;28;5;36.0000;5.00000;43.6667;12.0000;
2005;10;28;6;34.0000;6.00000;43.2000;10.0000;
2005;10;28;7;39.0000;14.0000;60.4667;8.00000;
2005;10;28;8;46.0000;29.0000;90.4667;8.00000;
2005;10;28;9;41.0000;19.0000;70.1333;9.00000;
2005;10;28;10;37.0000;22.0000;70.7333;10.0000;
2005;10;28;11;44.0000;21.0000;76.2000;14.0000;
2005;10;28;12;58.0000;20.0000;88.6667;17.0000;
2005;10;28;13;60.0000;18.0000;87.6000;23.0000;
2005;10;28;14;53.0000;9.00000;66.8000;29.0000;
2005;10;28;15;53.0000;9.00000;66.8000;30.0000;
2005;10;28;16;59.0000;9.00000;72.8000;28.0000;
2005;10;28;17;72.0000;16.0000;96.5333;16.0000;
2005;10;28;18;83.0000;84.0000;211.800;6.00000;
2005;10;28;19;75.0000;51.0000;153.200;6.00000;
2005;10;28;20;80.0000;51.0000;158.200;6.00000;
2005;10;28;21;75.0000;86.0000;206.867;8.00000;
2005;10;28;22;69.0000;45.0000;138.000;7.00000;
2005;10;28;23;47.0000;8.00000;59.2667;20.0000;
2005;10;28;24;39.0000;3.00000;43.6000;19.0000;
2005;10;29;1;36.0000;3.00000;40.6000;22.0000;
2005;10;29;2;30.0000;2.00000;33.0667;26.0000;
2005;10;29;3;27.0000;2.00000;30.0667;27.0000;
2005;10;29;4;25.0000;2.00000;28.0667;27.0000;
2005;10;29;5;24.0000;2.00000;27.0667;29.0000;
2005;10;29;6;26.0000;3.00000;30.6000;24.0000;
2005;10;29;7;29.0000;4.00000;35.1333;22.0000;
2005;10;29;8;29.0000;6.00000;38.2000;21.0000;
2005;10;29;9;25.0000;8.00000;37.2667;24.0000;
2005;10;29;10;25.0000;10.0000;40.3333;26.0000;
2005;10;29;11;25.0000;11.0000;41.8667;28.0000;
2005;10;29;12;31.0000;10.0000;46.3333;33.0000;
2005;10;29;13;47.0000;9.00000;60.8000;42.0000;
2005;10;29;14;48.0000;6.00000;57.2000;52.0000;
2005;10;29;15;48.0000;5.00000;55.6667;55.0000;
2005;10;29;16;49.0000;4.00000;55.1333;54.0000;
2005;10;29;17;65.0000;7.00000;75.7333;34.0000;
2005;10;29;18;91.0000;47.0000;163.067;8.00000;
2005;10;29;19;90.0000;48.0000;163.600;10.0000;
2005;10;29;20;54.0000;6.00000;63.2000;33.0000;
2005;10;29;21;40.0000;3.00000;44.6000;37.0000;
2005;10;29;22;32.0000;2.00000;35.0667;38.0000;
2005;10;29;23;29.0000;3.00000;33.6000;37.0000;
2005;10;29;24;-999;-999;-999;38.0000;
2005;10;30;1;25.0000;2.00000;28.0667;31.0000;
2005;10;30;2;45.0000;9.00000;58.8000;-999;
2005;10;30;3;46.0000;11.0000;62.8667;6.00000;
2005;10;30;4;39.0000;8.00000;51.2667;6.00000;
2005;10;30;5;40.0000;8.00000;52.2667;6.00000;
2005;10;30;6;41.0000;5.00000;48.6667;7.00000;
2005;10;30;7;39.0000;5.00000;46.6667;7.00000;
2005;10;30;8;38.0000;12.0000;56.4000;7.00000;
2005;10;30;9;35.0000;19.0000;64.1333;10.0000;
2005;10;30;10;31.0000;14.0000;52.4667;14.0000;
2005;10;30;11;33.0000;16.0000;57.5333;15.0000;
2005;10;30;12;26.0000;10.0000;41.3333;25.0000;
2005;10;30;13;32.0000;8.00000;44.2667;29.0000;
2005;10;30;14;38.0000;6.00000;47.2000;32.0000;
2005;10;30;15;37.0000;5.00000;44.6667;37.0000;
2005;10;30;16;42.0000;6.00000;51.2000;29.0000;
2005;10;30;17;47.0000;7.00000;57.7333;23.0000;
2005;10;30;18;47.0000;5.00000;54.6667;25.0000;
2005;10;30;19;48.0000;5.00000;55.6667;25.0000;
2005;10;30;20;41.0000;3.00000;45.6000;30.0000;
2005;10;30;21;36.0000;2.00000;39.0667;35.0000;
2005;10;30;22;41.0000;4.00000;47.1333;25.0000;
2005;10;30;23;30.0000;2.00000;33.0667;38.0000;
2005;10;30;24;26.0000;1.00000;27.5333;42.0000;
2005;10;31;1;42.0000;4.00000;48.1333;25.0000;
2005;10;31;2;33.0000;4.00000;39.1333;23.0000;
2005;10;31;3;28.0000;3.00000;32.6000;23.0000;
2005;10;31;4;23.0000;2.00000;26.0667;26.0000;
2005;10;31;5;22.0000;2.00000;25.0667;23.0000;
2005;10;31;6;25.0000;2.00000;28.0667;18.0000;
2005;10;31;7;28.0000;4.00000;34.1333;13.0000;
2005;10;31;8;34.0000;10.0000;49.3333;9.00000;
2005;10;31;9;35.0000;14.0000;56.4667;9.00000;
2005;10;31;10;44.0000;16.0000;68.5333;13.0000;
2005;10;31;11;53.0000;10.0000;68.3333;21.0000;
2005;10;31;12;47.0000;5.00000;54.6667;31.0000;
2005;10;31;13;46.0000;5.00000;53.6667;32.0000;
2005;10;31;14;49.0000;5.00000;56.6667;35.0000;
2005;10;31;15;38.0000;3.00000;42.6000;47.0000;
2005;10;31;16;38.0000;3.00000;42.6000;48.0000;
2005;10;31;17;57.0000;5.00000;64.6667;29.0000;
2005;10;31;18;64.0000;5.00000;71.6667;20.0000;
2005;10;31;19;76.0000;26.0000;115.867;8.00000;
2005;10;31;20;76.0000;52.0000;155.733;6.00000;
2005;10;31;21;70.0000;35.0000;123.667;6.00000;
2005;10;31;22;62.0000;22.0000;95.7333;6.00000;
2005;10;31;23;61.0000;15.0000;84.0000;8.00000;
2005;10;31;24;-999;-999;-999;9.00000;
2005;11;1;1;54.0000;12.0000;72.4000;8.00000;
2005;11;1;2;54.0000;12.0000;72.4000;9.00000;
