year;month;day;hour;NO2;NOx;O3;PM10;
2005;11;4;11;54.0000;143.000;4.00000;44.2000;
2005;11;4;12;50.0000;99.0000;6.00000;44.2000;
2005;11;4;13;50.0000;82.0000;10.0000;44.2000;
2005;11;4;14;48.0000;69.0000;14.0000;44.2000;
2005;11;4;15;52.0000;69.0000;16.0000;44.2000;
2005;11;4;16;48.0000;57.0000;22.0000;44.2000;
2005;11;4;17;46.0000;54.0000;20.0000;44.2000;
2005;11;4;18;57.0000;69.0000;8.00000;44.2000;
2005;11;4;19;59.0000;78.0000;4.00000;44.2000;
2005;11;4;20;69.0000;119.000;4.00000;44.2000;
2005;11;4;21;67.0000;124.000;4.00000;44.2000;
2005;11;4;22;61.0000;111.000;4.00000;44.2000;
2005;11;4;23;61.0000;101.000;4.00000;44.2000;
2005;11;4;24;67.0000;120.000;4.00000;44.2000;
2005;11;5;1;63.0000;115.000;4.00000;50.7000;
2005;11;5;2;63.0000;115.000;4.00000;50.7000;
2005;11;5;3;57.0000;101.000;4.00000;50.7000;
2005;11;5;4;50.0000;84.0000;4.00000;50.7000;
2005;11;5;5;42.0000;55.0000;4.00000;50.7000;
2005;11;5;6;40.0000;57.0000;4.00000;50.7000;
2005;11;5;7;38.0000;69.0000;6.00000;50.7000;
2005;11;5;8;38.0000;63.0000;10.0000;50.7000;
2005;11;5;9;36.0000;55.0000;10.0000;50.7000;
2005;11;5;10;36.0000;52.0000;10.0000;50.7000;
2005;11;5;11;42.0000;71.0000;6.00000;50.7000;
2005;11;5;12;42.0000;69.0000;8.00000;50.7000;
2005;11;5;13;40.0000;57.0000;10.0000;50.7000;
2005;11;5;14;46.0000;71.0000;6.00000;50.7000;
2005;11;5;15;48.0000;73.0000;6.00000;50.7000;
2005;11;5;16;54.0000;96.0000;4.00000;50.7000;
2005;11;5;17;52.0000;94.0000;4.00000;50.7000;
2005;11;5;18;48.0000;82.0000;4.00000;50.7000;
2005;11;5;19;48.0000;65.0000;6.00000;50.7000;
2005;11;5;20;52.0000;88.0000;4.00000;50.7000;
2005;11;5;21;54.0000;77.0000;4.00000;50.7000;
2005;11;5;22;55.0000;73.0000;2.00000;50.7000;
2005;11;5;23;57.0000;84.0000;2.00000;50.7000;
2005;11;5;24;55.0000;84.0000;2.00000;50.7000;
2005;11;6;1;52.0000;71.0000;4.00000;15.6000;
2005;11;6;2;40.0000;48.0000;8.00000;15.6000;
2005;11;6;3;-999;-999;6.00000;15.6000;
2005;11;6;4;46.0000;54.0000;6.00000;15.6000;
2005;11;6;5;34.0000;42.0000;8.00000;15.6000;
2005;11;6;6;33.0000;40.0000;8.00000;15.6000;
2005;11;6;7;31.0000;38.0000;12.0000;15.6000;
2005;11;6;8;31.0000;38.0000;12.0000;15.6000;
2005;11;6;9;31.0000;40.0000;12.0000;15.6000;
2005;11;6;10;29.0000;38.0000;10.0000;15.6000;
2005;11;6;11;29.0000;40.0000;10.0000;15.6000;
2005;11;6;12;27.0000;34.0000;20.0000;15.6000;
2005;11;6;13;23.0000;29.0000;28.0000;15.6000;
2005;11;6;14;21.0000;27.0000;30.0000;15.6000;
2005;11;6;15;23.0000;27.0000;30.0000;15.6000;
2005;11;6;16;27.0000;31.0000;26.0000;15.6000;
2005;11;6;17;27.0000;31.0000;26.0000;15.6000;
2005;11;6;18;33.0000;40.0000;20.0000;15.6000;
2005;11;6;19;36.0000;46.0000;16.0000;15.6000;
2005;11;6;20;34.0000;44.0000;16.0000;15.6000;
2005;11;6;21;31.0000;38.0000;20.0000;15.6000;
2005;11;6;22;27.0000;31.0000;24.0000;15.6000;
2005;11;6;23;23.0000;27.0000;28.0000;15.6000;
2005;11;6;24;23.0000;27.0000;26.0000;15.6000;
2005;11;7;1;23.0000;27.0000;24.0000;33.8000;
2005;11;7;2;21.0000;25.0000;30.0000;33.8000;
2005;11;7;3;17.0000;23.0000;38.0000;33.8000;
2005;11;7;4;17.0000;21.0000;36.0000;33.8000;
2005;11;7;5;21.0000;27.0000;30.0000;33.8000;
2005;11;7;6;27.0000;36.0000;22.0000;33.8000;
2005;11;7;7;46.0000;71.0000;8.00000;33.8000;
2005;11;7;8;50.0000;80.0000;6.00000;33.8000;
2005;11;7;9;54.0000;86.0000;6.00000;33.8000;
2005;11;7;10;54.0000;96.0000;6.00000;33.8000;
2005;11;7;11;54.0000;101.000;6.00000;33.8000;
2005;11;7;12;52.0000;109.000;6.00000;33.8000;
2005;11;7;13;48.0000;92.0000;10.0000;33.8000;
2005;11;7;14;38.0000;55.0000;22.0000;33.8000;
2005;11;7;15;44.0000;67.0000;20.0000;33.8000;
2005;11;7;16;46.0000;61.0000;22.0000;33.8000;
2005;11;7;17;55.0000;82.0000;12.0000;33.8000;
2005;11;7;18;69.0000;151.000;4.00000;33.8000;
2005;11;7;19;71.0000;212.000;4.00000;33.8000;
2005;11;7;20;80.0000;392.000;4.00000;33.8000;
2005;11;7;21;73.0000;394.000;4.00000;33.8000;
2005;11;7;22;67.0000;331.000;6.00000;33.8000;
2005;11;7;23;57.0000;230.000;4.00000;33.8000;
2005;11;7;24;50.0000;182.000;4.00000;33.8000;
2005;11;8;1;44.0000;122.000;4.00000;48.1000;
2005;11;8;2;44.0000;120.000;4.00000;48.1000;
2005;11;8;3;42.0000;101.000;4.00000;48.1000;
2005;11;8;4;38.0000;124.000;4.00000;48.1000;
2005;11;8;5;40.0000;128.000;4.00000;48.1000;
2005;11;8;6;36.0000;157.000;4.00000;48.1000;
2005;11;8;7;36.0000;210.000;4.00000;48.1000;
2005;11;8;8;40.0000;224.000;4.00000;48.1000;
2005;11;8;9;48.0000;197.000;4.00000;48.1000;
2005;11;8;10;55.0000;262.000;4.00000;48.1000;
2005;11;8;11;48.0000;172.000;4.00000;48.1000;
2005;11;8;12;50.0000;157.000;6.00000;48.1000;
2005;11;8;13;42.0000;94.0000;10.0000;48.1000;
2005;11;8;14;46.0000;94.0000;10.0000;48.1000;
2005;11;8;15;54.0000;107.000;8.00000;48.1000;
2005;11;8;16;57.0000;119.000;6.00000;48.1000;
2005;11;8;17;54.0000;126.000;4.00000;48.1000;
2005;11;8;18;48.0000;119.000;4.00000;48.1000;
2005;11;8;19;54.0000;208.000;4.00000;48.1000;
2005;11;8;20;57.0000;249.000;4.00000;48.1000;
2005;11;8;21;55.0000;216.000;4.00000;48.1000;
2005;11;8;22;54.0000;197.000;2.00000;48.1000;
2005;11;8;23;54.0000;155.000;2.00000;48.1000;
2005;11;8;24;50.0000;119.000;2.00000;48.1000;
2005;11;9;1;52.0000;119.000;2.00000;50.7000;
2005;11;9;2;52.0000;119.000;2.00000;50.7000;
2005;11;9;3;-999;-999;2.00000;50.7000;
2005;11;9;4;54.0000;71.0000;2.00000;50.7000;
2005;11;9;5;38.0000;52.0000;4.00000;50.7000;
2005;11;9;6;38.0000;61.0000;4.00000;50.7000;
2005;11;9;7;44.0000;84.0000;4.00000;50.7000;
2005;11;9;8;42.0000;80.0000;4.00000;50.7000;
2005;11;9;9;48.0000;113.000;4.00000;50.7000;
2005;11;9;10;46.0000;113.000;4.00000;50.7000;
2005;11;9;11;46.0000;101.000;6.00000;50.7000;
2005;11;9;12;44.0000;94.0000;6.00000;50.7000;
2005;11;9;13;46.0000;82.0000;6.00000;50.7000;
2005;11;9;14;46.0000;73.0000;8.00000;50.7000;
2005;11;9;15;44.0000;65.0000;8.00000;50.7000;
2005;11;9;16;54.0000;78.0000;6.00000;50.7000;
2005;11;9;17;63.0000;122.000;4.00000;50.7000;
2005;11;9;18;59.0000;98.0000;2.00000;50.7000;
2005;11;9;19;57.0000;88.0000;6.00000;50.7000;
2005;11;9;20;63.0000;140.000;4.00000;50.7000;
2005;11;9;21;67.0000;143.000;4.00000;50.7000;
2005;11;9;22;67.0000;128.000;4.00000;50.7000;
2005;11;9;23;61.0000;122.000;4.00000;50.7000;
2005;11;9;24;57.0000;86.0000;4.00000;50.7000;
2005;11;10;1;50.0000;61.0000;6.00000;45.5000;
2005;11;10;2;48.0000;71.0000;4.00000;45.5000;
2005;11;10;3;48.0000;77.0000;4.00000;45.5000;
2005;11;10;4;40.0000;50.0000;10.0000;45.5000;
2005;11;10;5;27.0000;31.0000;20.0000;45.5000;
2005;11;10;6;27.0000;34.0000;20.0000;45.5000;
2005;11;10;7;46.0000;84.0000;8.00000;45.5000;
2005;11;10;8;50.0000;92.0000;4.00000;45.5000;
2005;11;10;9;48.0000;77.0000;10.0000;45.5000;
2005;11;10;10;40.0000;59.0000;16.0000;45.5000;
2005;11;10;11;42.0000;65.0000;12.0000;45.5000;
2005;11;10;12;42.0000;61.0000;16.0000;45.5000;
2005;11;10;13;40.0000;61.0000;14.0000;45.5000;
2005;11;10;14;36.0000;52.0000;20.0000;45.5000;
2005;11;10;15;36.0000;50.0000;20.0000;45.5000;
2005;11;10;16;38.0000;50.0000;22.0000;45.5000;
2005;11;10;17;50.0000;78.0000;12.0000;45.5000;
2005;11;10;18;55.0000;82.0000;6.00000;45.5000;
2005;11;10;19;57.0000;113.000;4.00000;45.5000;
2005;11;10;20;61.0000;172.000;4.00000;45.5000;
2005;11;10;21;57.0000;176.000;4.00000;45.5000;
2005;11;10;22;57.0000;161.000;4.00000;45.5000;
2005;11;10;23;52.0000;78.0000;4.00000;45.5000;
2005;11;10;24;48.0000;63.0000;4.00000;45.5000;
2005;11;11;1;40.0000;50.0000;6.00000;61.1000;
2005;11;11;2;33.0000;36.0000;12.0000;61.1000;
2005;11;11;3;31.0000;36.0000;12.0000;61.1000;
2005;11;11;4;31.0000;34.0000;14.0000;61.1000;
2005;11;11;5;29.0000;36.0000;14.0000;61.1000;
2005;11;11;6;29.0000;40.0000;10.0000;61.1000;
2005;11;11;7;38.0000;67.0000;6.00000;61.1000;
2005;11;11;8;38.0000;67.0000;6.00000;61.1000;
2005;11;11;9;36.0000;73.0000;8.00000;61.1000;
2005;11;11;10;38.0000;73.0000;8.00000;61.1000;
2005;11;11;11;40.0000;82.0000;6.00000;61.1000;
2005;11;11;12;40.0000;77.0000;8.00000;61.1000;
2005;11;11;13;38.0000;73.0000;10.0000;61.1000;
2005;11;11;14;40.0000;69.0000;12.0000;61.1000;
2005;11;11;15;46.0000;75.0000;12.0000;61.1000;
2005;11;11;16;52.0000;90.0000;8.00000;61.1000;
2005;11;11;17;57.0000;111.000;4.00000;61.1000;
2005;11;11;18;57.0000;132.000;4.00000;61.1000;
2005;11;11;19;67.0000;241.000;4.00000;61.1000;
2005;11;11;20;63.0000;184.000;4.00000;61.1000;
2005;11;11;21;61.0000;191.000;4.00000;61.1000;
2005;11;11;22;59.0000;180.000;4.00000;61.1000;
2005;11;11;23;59.0000;212.000;6.00000;61.1000;
2005;11;11;24;55.0000;193.000;4.00000;61.1000;
2005;11;12;1;50.0000;99.0000;4.00000;46.8000;
2005;11;12;2;50.0000;84.0000;4.00000;46.8000;
2005;11;12;3;-999;-999;6.00000;46.8000;
2005;11;12;4;36.0000;42.0000;10.0000;46.8000;
2005;11;12;5;29.0000;33.0000;12.0000;46.8000;
2005;11;12;6;29.0000;38.0000;16.0000;46.8000;
2005;11;12;7;33.0000;55.0000;12.0000;46.8000;
2005;11;12;8;38.0000;61.0000;8.00000;46.8000;
2005;11;12;9;36.0000;59.0000;8.00000;46.8000;
2005;11;12;10;33.0000;54.0000;10.0000;46.8000;
2005;11;12;11;34.0000;55.0000;10.0000;46.8000;
2005;11;12;12;44.0000;84.0000;10.0000;46.8000;
2005;11;12;13;40.0000;71.0000;10.0000;46.8000;
2005;11;12;14;42.0000;67.0000;12.0000;46.8000;
2005;11;12;15;44.0000;67.0000;12.0000;46.8000;
2005;11;12;16;50.0000;73.0000;8.00000;46.8000;
2005;11;12;17;55.0000;96.0000;4.00000;46.8000;
2005;11;12;18;55.0000;90.0000;4.00000;46.8000;
2005;11;12;19;57.0000;77.0000;4.00000;46.8000;
2005;11;12;20;57.0000;77.0000;4.00000;46.8000;
2005;11;12;21;52.0000;63.0000;6.00000;46.8000;
2005;11;12;22;46.0000;55.0000;6.00000;46.8000;
2005;11;12;23;42.0000;50.0000;6.00000;46.8000;
2005;11;12;24;42.0000;50.0000;6.00000;46.8000;
2005;11;13;1;48.0000;59.0000;4.00000;49.4000;
2005;11;13;2;46.0000;57.0000;4.00000;49.4000;
2005;11;13;3;48.0000;59.0000;4.00000;49.4000;
2005;11;13;4;46.0000;63.0000;4.00000;49.4000;
2005;11;13;5;44.0000;63.0000;4.00000;49.4000;
2005;11;13;6;42.0000;54.0000;4.00000;49.4000;
2005;11;13;7;46.0000;65.0000;4.00000;49.4000;
2005;11;13;8;48.0000;67.0000;4.00000;49.4000;
2005;11;13;9;42.0000;57.0000;10.0000;49.4000;
2005;11;13;10;31.0000;40.0000;18.0000;49.4000;
2005;11;13;11;31.0000;40.0000;18.0000;49.4000;
2005;11;13;12;38.0000;55.0000;16.0000;49.4000;
2005;11;13;13;38.0000;54.0000;16.0000;49.4000;
2005;11;13;14;38.0000;52.0000;18.0000;49.4000;
2005;11;13;15;38.0000;48.0000;16.0000;49.4000;
2005;11;13;16;34.0000;42.0000;18.0000;49.4000;
2005;11;13;17;36.0000;42.0000;18.0000;49.4000;
2005;11;13;18;36.0000;42.0000;18.0000;49.4000;
2005;11;13;19;34.0000;38.0000;20.0000;49.4000;
2005;11;13;20;48.0000;57.0000;8.00000;49.4000;
2005;11;13;21;46.0000;59.0000;6.00000;49.4000;
2005;11;13;22;33.0000;38.0000;14.0000;49.4000;
2005;11;13;23;33.0000;38.0000;14.0000;49.4000;
2005;11;13;24;34.0000;42.0000;12.0000;49.4000;
2005;11;14;1;38.0000;44.0000;12.0000;49.4000;
2005;11;14;2;42.0000;48.0000;8.00000;49.4000;
2005;11;14;3;42.0000;48.0000;8.00000;49.4000;
2005;11;14;4;44.0000;50.0000;6.00000;49.4000;
2005;11;14;5;42.0000;55.0000;4.00000;49.4000;
2005;11;14;6;38.0000;48.0000;6.00000;49.4000;
2005;11;14;7;42.0000;77.0000;4.00000;49.4000;
2005;11;14;8;44.0000;88.0000;4.00000;49.4000;
2005;11;14;9;42.0000;109.000;4.00000;49.4000;
2005;11;14;10;38.0000;80.0000;6.00000;49.4000;
2005;11;14;11;36.0000;67.0000;8.00000;49.4000;
2005;11;14;12;36.0000;61.0000;10.0000;49.4000;
2005;11;14;13;36.0000;57.0000;12.0000;49.4000;
2005;11;14;14;38.0000;63.0000;8.00000;49.4000;
2005;11;14;15;42.0000;82.0000;6.00000;49.4000;
2005;11;14;16;48.0000;88.0000;4.00000;49.4000;
2005;11;14;17;52.0000;130.000;4.00000;49.4000;
2005;11;14;18;52.0000;140.000;4.00000;49.4000;
2005;11;14;19;52.0000;149.000;4.00000;49.4000;
2005;11;14;20;52.0000;142.000;4.00000;49.4000;
2005;11;14;21;50.0000;161.000;4.00000;49.4000;
2005;11;14;22;48.0000;142.000;4.00000;49.4000;
2005;11;14;23;46.0000;107.000;4.00000;49.4000;
2005;11;14;24;42.0000;115.000;4.00000;49.4000;
2005;11;15;1;46.0000;126.000;4.00000;44.2000;
2005;11;15;2;42.0000;111.000;4.00000;44.2000;
2005;11;15;3;-999;-999;4.00000;44.2000;
2005;11;15;4;48.0000;117.000;4.00000;44.2000;
2005;11;15;5;40.0000;109.000;4.00000;44.2000;
2005;11;15;6;36.0000;82.0000;4.00000;44.2000;
2005;11;15;7;42.0000;117.000;4.00000;44.2000;
2005;11;15;8;38.0000;105.000;4.00000;44.2000;
2005;11;15;9;40.0000;111.000;4.00000;44.2000;
2005;11;15;10;38.0000;113.000;4.00000;44.2000;
2005;11;15;11;38.0000;122.000;4.00000;44.2000;
2005;11;15;12;40.0000;120.000;4.00000;44.2000;
2005;11;15;13;46.0000;147.000;4.00000;44.2000;
2005;11;15;14;42.0000;111.000;6.00000;44.2000;
2005;11;15;15;42.0000;78.0000;6.00000;44.2000;
2005;11;15;16;46.0000;107.000;4.00000;44.2000;
2005;11;15;17;48.0000;134.000;4.00000;44.2000;
2005;11;15;18;42.0000;119.000;4.00000;44.2000;
2005;11;15;19;48.0000;159.000;4.00000;44.2000;
2005;11;15;20;48.0000;164.000;4.00000;44.2000;
2005;11;15;21;48.0000;193.000;4.00000;44.2000;
2005;11;15;22;40.0000;140.000;4.00000;44.2000;
2005;11;15;23;42.0000;130.000;4.00000;44.2000;
2005;11;15;24;40.0000;138.000;4.00000;44.2000;
2005;11;16;1;40.0000;128.000;4.00000;45.5000;
2005;11;16;2;38.0000;107.000;4.00000;45.5000;
2005;11;16;3;40.0000;94.0000;4.00000;45.5000;
2005;11;16;4;42.0000;94.0000;4.00000;45.5000;
2005;11;16;5;46.0000;94.0000;4.00000;45.5000;
2005;11;16;6;44.0000;98.0000;4.00000;45.5000;
2005;11;16;7;50.0000;126.000;4.00000;45.5000;
2005;11;16;8;44.0000;88.0000;4.00000;45.5000;
2005;11;16;9;44.0000;94.0000;6.00000;45.5000;
2005;11;16;10;44.0000;96.0000;6.00000;45.5000;
2005;11;16;11;44.0000;90.0000;6.00000;45.5000;
2005;11;16;12;38.0000;57.0000;14.0000;45.5000;
2005;11;16;13;34.0000;44.0000;22.0000;45.5000;
2005;11;16;14;42.0000;65.0000;10.0000;45.5000;
2005;11;16;15;46.0000;65.0000;12.0000;45.5000;
2005;11;16;16;54.0000;92.0000;4.00000;45.5000;
2005;11;16;17;55.0000;92.0000;4.00000;45.5000;
2005;11;16;18;57.0000;86.0000;4.00000;45.5000;
2005;11;16;19;57.0000;103.000;4.00000;45.5000;
2005;11;16;20;57.0000;122.000;4.00000;45.5000;
2005;11;16;21;55.0000;140.000;4.00000;45.5000;
2005;11;16;22;48.0000;111.000;4.00000;45.5000;
2005;11;16;23;42.0000;88.0000;4.00000;45.5000;
2005;11;16;24;42.0000;94.0000;4.00000;45.5000;
2005;11;17;1;50.0000;147.000;4.00000;85.8000;
2005;11;17;2;50.0000;111.000;4.00000;85.8000;
2005;11;17;3;50.0000;120.000;4.00000;85.8000;
2005;11;17;4;48.0000;143.000;4.00000;85.8000;
2005;11;17;5;46.0000;166.000;4.00000;85.8000;
2005;11;17;6;46.0000;233.000;4.00000;85.8000;
2005;11;17;7;52.0000;239.000;4.00000;85.8000;
2005;11;17;8;55.0000;287.000;4.00000;85.8000;
2005;11;17;9;52.0000;285.000;4.00000;85.8000;
2005;11;17;10;38.0000;142.000;4.00000;85.8000;
2005;11;17;11;42.0000;136.000;4.00000;85.8000;
2005;11;17;12;46.0000;128.000;4.00000;85.8000;
2005;11;17;13;42.0000;92.0000;8.00000;85.8000;
2005;11;17;14;44.0000;88.0000;8.00000;85.8000;
2005;11;17;15;52.0000;103.000;6.00000;85.8000;
2005;11;17;16;57.0000;109.000;6.00000;85.8000;
2005;11;17;17;54.0000;115.000;4.00000;85.8000;
2005;11;17;18;54.0000;134.000;4.00000;85.8000;
2005;11;17;19;65.0000;247.000;4.00000;85.8000;
2005;11;17;20;69.0000;277.000;4.00000;85.8000;
2005;11;17;21;59.0000;182.000;4.00000;85.8000;
2005;11;17;22;59.0000;210.000;4.00000;85.8000;
2005;11;17;23;59.0000;268.000;4.00000;85.8000;
2005;11;17;24;55.0000;314.000;4.00000;85.8000;
2005;11;18;1;59.0000;417.000;4.00000;62.4000;
2005;11;18;2;52.0000;241.000;4.00000;62.4000;
2005;11;18;3;-999;-999;4.00000;62.4000;
2005;11;18;4;52.0000;187.000;4.00000;62.4000;
2005;11;18;5;48.0000;168.000;4.00000;62.4000;
2005;11;18;6;50.0000;161.000;4.00000;62.4000;
2005;11;18;7;50.0000;136.000;4.00000;62.4000;
2005;11;18;8;50.0000;166.000;4.00000;62.4000;
2005;11;18;9;57.0000;205.000;4.00000;62.4000;
2005;11;18;10;55.0000;186.000;6.00000;62.4000;
2005;11;18;11;54.0000;138.000;6.00000;62.4000;
2005;11;18;12;54.0000;128.000;6.00000;62.4000;
2005;11;18;13;50.0000;122.000;10.0000;62.4000;
2005;11;18;14;38.0000;63.0000;22.0000;62.4000;
2005;11;18;15;38.0000;57.0000;24.0000;62.4000;
2005;11;18;16;40.0000;54.0000;24.0000;62.4000;
2005;11;18;17;55.0000;86.0000;10.0000;62.4000;
2005;11;18;18;69.0000;184.000;4.00000;62.4000;
2005;11;18;19;78.0000;287.000;4.00000;62.4000;
2005;11;18;20;103.000;511.000;6.00000;62.4000;
2005;11;18;21;92.0000;365.000;6.00000;62.4000;
2005;11;18;22;71.0000;231.000;4.00000;62.4000;
2005;11;18;23;67.0000;226.000;4.00000;62.4000;
2005;11;18;24;54.0000;130.000;4.00000;62.4000;
2005;11;19;1;52.0000;115.000;4.00000;58.5000;
2005;11;19;2;46.0000;103.000;4.00000;58.5000;
2005;11;19;3;46.0000;113.000;4.00000;58.5000;
2005;11;19;4;44.0000;80.0000;4.00000;58.5000;
2005;11;19;5;48.0000;117.000;4.00000;58.5000;
2005;11;19;6;48.0000;140.000;4.00000;58.5000;
2005;11;19;7;69.0000;216.000;4.00000;58.5000;
2005;11;19;8;54.0000;151.000;4.00000;58.5000;
2005;11;19;9;52.0000;145.000;4.00000;58.5000;
2005;11;19;10;48.0000;128.000;6.00000;58.5000;
2005;11;19;11;48.0000;105.000;10.0000;58.5000;
2005;11;19;12;46.0000;88.0000;14.0000;58.5000;
2005;11;19;13;50.0000;92.0000;14.0000;58.5000;
2005;11;19;14;48.0000;80.0000;18.0000;58.5000;
2005;11;19;15;46.0000;67.0000;22.0000;58.5000;
2005;11;19;16;52.0000;69.0000;18.0000;58.5000;
2005;11;19;17;65.0000;103.000;6.00000;58.5000;
2005;11;19;18;71.0000;138.000;4.00000;58.5000;
2005;11;19;19;73.0000;197.000;4.00000;58.5000;
2005;11;19;20;82.0000;327.000;6.00000;58.5000;
2005;11;19;21;80.0000;268.000;6.00000;58.5000;
2005;11;19;22;71.0000;239.000;6.00000;58.5000;
2005;11;19;23;59.0000;132.000;4.00000;58.5000;
2005;11;19;24;57.0000;119.000;4.00000;58.5000;
2005;11;20;1;54.0000;84.0000;4.00000;33.8000;
2005;11;20;2;48.0000;77.0000;4.00000;33.8000;
2005;11;20;3;42.0000;80.0000;4.00000;33.8000;
2005;11;20;4;40.0000;71.0000;4.00000;33.8000;
2005;11;20;5;48.0000;65.0000;6.00000;33.8000;
2005;11;20;6;54.0000;78.0000;4.00000;33.8000;
2005;11;20;7;57.0000;96.0000;4.00000;33.8000;
2005;11;20;8;54.0000;99.0000;6.00000;33.8000;
2005;11;20;9;52.0000;98.0000;8.00000;33.8000;
2005;11;20;10;48.0000;88.0000;14.0000;33.8000;
2005;11;20;11;34.0000;55.0000;22.0000;33.8000;
2005;11;20;12;29.0000;44.0000;28.0000;33.8000;
2005;11;20;13;27.0000;36.0000;34.0000;33.8000;
2005;11;20;14;27.0000;34.0000;38.0000;33.8000;
2005;11;20;15;29.0000;34.0000;40.0000;33.8000;
2005;11;20;16;34.0000;40.0000;34.0000;33.8000;
2005;11;20;17;61.0000;84.0000;10.0000;33.8000;
2005;11;20;18;77.0000;157.000;4.00000;33.8000;
2005;11;20;19;84.0000;243.000;6.00000;33.8000;
2005;11;20;20;90.0000;268.000;6.00000;33.8000;
2005;11;20;21;73.0000;143.000;4.00000;33.8000;
2005;11;20;22;65.0000;103.000;6.00000;33.8000;
2005;11;20;23;67.0000;132.000;6.00000;33.8000;
2005;11;20;24;67.0000;170.000;4.00000;33.8000;
2005;11;21;1;57.0000;111.000;4.00000;53.3000;
2005;11;21;2;50.0000;86.0000;4.00000;53.3000;
2005;11;21;3;-999;-999;4.00000;53.3000;
2005;11;21;4;61.0000;98.0000;4.00000;53.3000;
2005;11;21;5;54.0000;98.0000;4.00000;53.3000;
2005;11;21;6;57.0000;109.000;4.00000;53.3000;
2005;11;21;7;71.0000;193.000;4.00000;53.3000;
2005;11;21;8;75.0000;237.000;4.00000;53.3000;
2005;11;21;9;84.0000;306.000;4.00000;53.3000;
2005;11;21;10;75.0000;210.000;6.00000;53.3000;
2005;11;21;11;61.0000;140.000;10.0000;53.3000;
2005;11;21;12;59.0000;122.000;10.0000;53.3000;
2005;11;21;13;61.0000;120.000;10.0000;53.3000;
2005;11;21;14;63.0000;138.000;8.00000;53.3000;
2005;11;21;15;67.0000;153.000;6.00000;53.3000;
2005;11;21;16;73.0000;172.000;4.00000;53.3000;
2005;11;21;17;78.0000;203.000;4.00000;53.3000;
2005;11;21;18;71.0000;182.000;4.00000;53.3000;
2005;11;21;19;63.0000;153.000;4.00000;53.3000;
2005;11;21;20;63.0000;145.000;4.00000;53.3000;
2005;11;21;21;63.0000;153.000;4.00000;53.3000;
2005;11;21;22;63.0000;149.000;4.00000;53.3000;
2005;11;21;23;63.0000;163.000;4.00000;53.3000;
2005;11;21;24;67.0000;180.000;4.00000;53.3000;
2005;11;22;1;71.0000;268.000;4.00000;39.0000;
2005;11;22;2;69.0000;262.000;4.00000;39.0000;
2005;11;22;3;55.0000;128.000;4.00000;39.0000;
2005;11;22;4;48.0000;73.0000;4.00000;39.0000;
2005;11;22;5;44.0000;69.0000;2.00000;39.0000;
2005;11;22;6;38.0000;57.0000;4.00000;39.0000;
2005;11;22;7;42.0000;88.0000;4.00000;39.0000;
2005;11;22;8;52.0000;193.000;4.00000;39.0000;
2005;11;22;9;48.0000;113.000;8.00000;39.0000;
2005;11;22;10;34.0000;61.0000;18.0000;39.0000;
2005;11;22;11;31.0000;48.0000;28.0000;39.0000;
2005;11;22;12;27.0000;40.0000;34.0000;39.0000;
2005;11;22;13;27.0000;40.0000;34.0000;39.0000;
2005;11;22;14;29.0000;40.0000;36.0000;39.0000;
2005;11;22;15;-999;-999;-999;39.0000;
2005;11;22;16;-999;-999;-999;39.0000;
2005;11;22;17;44.0000;59.0000;-999;39.0000;
2005;11;22;18;57.0000;92.0000;-999;39.0000;
2005;11;22;19;63.0000;136.000;-999;39.0000;
2005;11;22;20;63.0000;161.000;-999;39.0000;
2005;11;22;21;55.0000;84.0000;-999;39.0000;
2005;11;22;22;48.0000;67.0000;-999;39.0000;
2005;11;22;23;46.0000;57.0000;-999;39.0000;
2005;11;22;24;46.0000;61.0000;-999;39.0000;
2005;11;23;1;34.0000;44.0000;-999;32.5000;
2005;11;23;2;21.0000;25.0000;-999;32.5000;
2005;11;23;3;13.0000;17.0000;-999;32.5000;
2005;11;23;4;11.0000;13.0000;-999;32.5000;
2005;11;23;5;13.0000;17.0000;-999;32.5000;
2005;11;23;6;23.0000;29.0000;-999;32.5000;
2005;11;23;7;34.0000;55.0000;-999;32.5000;
2005;11;23;8;40.0000;71.0000;-999;32.5000;
2005;11;23;9;29.0000;42.0000;-999;32.5000;
2005;11;23;10;25.0000;34.0000;-999;32.5000;
2005;11;23;11;25.0000;34.0000;-999;32.5000;
2005;11;23;12;19.0000;29.0000;-999;32.5000;
2005;11;23;13;19.0000;27.0000;-999;32.5000;
2005;11;23;14;23.0000;31.0000;-999;32.5000;
2005;11;23;15;29.0000;36.0000;-999;32.5000;
2005;11;23;16;36.0000;46.0000;-999;32.5000;
2005;11;23;17;50.0000;71.0000;-999;32.5000;
2005;11;23;18;59.0000;98.0000;-999;32.5000;
2005;11;23;19;50.0000;71.0000;-999;32.5000;
2005;11;23;20;40.0000;50.0000;-999;32.5000;
2005;11;23;21;31.0000;36.0000;-999;32.5000;
2005;11;23;22;23.0000;27.0000;-999;32.5000;
2005;11;23;23;19.0000;23.0000;-999;32.5000;
2005;11;23;24;11.0000;13.0000;-999;32.5000;
2005;11;24;1;13.0000;15.0000;-999;44.2000;
2005;11;24;2;10.0000;11.0000;-999;44.2000;
2005;11;24;3;-999;-999;-999;44.2000;
2005;11;24;4;17.0000;19.0000;-999;44.2000;
2005;11;24;5;19.0000;23.0000;-999;44.2000;
2005;11;24;6;36.0000;44.0000;-999;44.2000;
